PostURL,Account,Views,Likes,Saved,Caption,Hashtags,Dateposted,Datecollected
https://www.tiktok.com/@nathaliavalente/video/7229839908624469253,nathaliavalente,7400000.0,766200.0,18600.0,Asmr arrancando minhas unhas ,[],2023-05-05 23:11:24,06/10/2023
https://www.tiktok.com/@mehreewin/video/7199785297058467114,mehreewin,6600000.0,946800.0,26400.0,“are you chinese? i love general tsos chicken” #fyp #foryoupage #DanceWithTurboTax #fypage #fypシ #educationtok #tiktoktaughtme #thoughtsfyp #asiantok #viettok #viet #vietnamese ,"[{'awemeId': '', 'end': 51, 'hashtagId': '229207', 'hashtagName': 'fyp', 'isCommerce': False, 'secUid': '', 'start': 47, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 63, 'hashtagId': '88764338', 'hashtagName': 'foryoupage', 'isCommerce': False, 'secUid': '', 'start': 52, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 82, 'hashtagId': '', 'hashtagName': 'dancewithturbotax', 'isCommerce': False, 'secUid': '', 'start': 64, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 90, 'hashtagId': '1604302285252613', 'hashtagName': 'fypage', 'isCommerce': False, 'secUid': '', 'start': 83, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 96, 'hashtagId': '1637342470396934', 'hashtagName': 'fypシ', 'isCommerce': False, 'secUid': '', 'start': 91, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 110, 'hashtagId': '1640148148411393', 'hashtagName': 'educationtok', 'isCommerce': False, 'secUid': '', 'start': 97, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 126, 'hashtagId': '1628594929448965', 'hashtagName': 'tiktoktaughtme', 'isCommerce': False, 'secUid': '', 'start': 111, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 139, 'hashtagId': '1690516357907458', 'hashtagName': 'thoughtsfyp', 'isCommerce': False, 'secUid': '', 'start': 127, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 149, 'hashtagId': '1665349259365382', 'hashtagName': 'asiantok', 'isCommerce': False, 'secUid': '', 'start': 140, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 158, 'hashtagId': '1646381414179846', 'hashtagName': 'viettok', 'isCommerce': False, 'secUid': '', 'start': 150, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 164, 'hashtagId': '88047', 'hashtagName': 'viet', 'isCommerce': False, 'secUid': '', 'start': 159, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 176, 'hashtagId': '77921', 'hashtagName': 'vietnamese', 'isCommerce': False, 'secUid': '', 'start': 165, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}]",2023-02-13 23:24:19,06/10/2023
https://www.tiktok.com/@olivia__makeup/video/7205701532879457582,olivia__makeup,7200000.0,676400.0,70600.0,Ariel🧜🏼‍♀️🐚🎶 who do you want to see next? #disney #disneyprincess #thelittlemermaid #makeup #fyp #makeuptutorial ,"[{'awemeId': '', 'end': 53, 'hashtagId': '8284', 'hashtagName': 'disney', 'isCommerce': False, 'secUid': '', 'start': 46, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 69, 'hashtagId': '11711', 'hashtagName': 'disneyprincess', 'isCommerce': False, 'secUid': '', 'start': 54, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 87, 'hashtagId': '34486', 'hashtagName': 'thelittlemermaid', 'isCommerce': False, 'secUid': '', 'start': 70, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 95, 'hashtagId': '5391', 'hashtagName': 'makeup', 'isCommerce': False, 'secUid': '', 'start': 88, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 100, 'hashtagId': '229207', 'hashtagName': 'fyp', 'isCommerce': False, 'secUid': '', 'start': 96, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 116, 'hashtagId': '39658', 'hashtagName': 'makeuptutorial', 'isCommerce': False, 'secUid': '', 'start': 101, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}]",2023-03-01 22:02:14,06/10/2023
https://www.tiktok.com/@joeando/video/7201155992191536426,joeando,5600000.0,643000.0,19900.0,makin’ clothes for friends 🧑🏻‍🦰✂️🧒🏻 @calumharper18 #fashion #vlog #diy ,"[{'awemeId': '', 'end': 55, 'hashtagId': '', 'hashtagName': '', 'isCommerce': False, 'secUid': 'MS4wLjABAAAAF9AVwi1pMgewkHDEZmQqX94FvW6dzxDNQHkW7VxlEtb_xUzNMgxCZC716wvaf8ro', 'start': 41, 'subType': 0, 'type': 0, 'userId': '7042729230668907525', 'userUniqueId': 'calumharper18'}, {'awemeId': '', 'end': 64, 'hashtagId': '11885', 'hashtagName': 'fashion', 'isCommerce': False, 'secUid': '', 'start': 56, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 70, 'hashtagId': '292874', 'hashtagName': 'vlog', 'isCommerce': False, 'secUid': '', 'start': 65, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 75, 'hashtagId': '18121', 'hashtagName': 'diy', 'isCommerce': False, 'secUid': '', 'start': 71, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}]",2023-02-17 16:03:19,06/10/2023
https://www.tiktok.com/@maybebothstyles/video/7200519350980480302,maybebothstyles,3600000.0,598800.0,90800.0,Lessons from the dumpster fire decade of my life. #datingstorytime #nycdating #datinginyour20s #relationshiptipsforwomen #howtohealabrokenheart #lessonsfrommy20s ,"[{'awemeId': '', 'end': 66, 'hashtagId': '1648332021881861', 'hashtagName': 'datingstorytime', 'isCommerce': False, 'secUid': '', 'start': 50, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 77, 'hashtagId': '1661734840880133', 'hashtagName': 'nycdating', 'isCommerce': False, 'secUid': '', 'start': 67, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 94, 'hashtagId': '1649863692641285', 'hashtagName': 'datinginyour20s', 'isCommerce': False, 'secUid': '', 'start': 78, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 120, 'hashtagId': '1693616123974661', 'hashtagName': 'relationshiptipsforwomen', 'isCommerce': False, 'secUid': '', 'start': 95, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 143, 'hashtagId': '1652845853313030', 'hashtagName': 'howtohealabrokenheart', 'isCommerce': False, 'secUid': '', 'start': 121, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 161, 'hashtagId': '1699668757199878', 'hashtagName': 'lessonsfrommy20s', 'isCommerce': False, 'secUid': '', 'start': 144, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}]",2023-02-15 22:52:44,06/10/2023
https://www.tiktok.com/@berdievgabinii/video/7198883278307233070,berdievgabinii,23500000.0,344700.0,103100.0,#craft #diy #handmade ,"[{'awemeId': '', 'end': 6, 'hashtagId': '421167', 'hashtagName': 'craft', 'isCommerce': False, 'secUid': '', 'start': 0, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 11, 'hashtagId': '18121', 'hashtagName': 'diy', 'isCommerce': False, 'secUid': '', 'start': 7, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 21, 'hashtagId': '15464', 'hashtagName': 'handmade', 'isCommerce': False, 'secUid': '', 'start': 12, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}]",2023-02-11 13:04:38,06/10/2023
https://www.tiktok.com/@lore.esmejorqtu/video/7200905292811455790,lore.esmejorqtu,20500000.0,2100000.0,66600.0,#greenscreenvideo 😭😭😭 @lili.p23 ,"[{'awemeId': '', 'end': 17, 'hashtagId': '79073378', 'hashtagName': 'greenscreenvideo', 'isCommerce': False, 'secUid': '', 'start': 0, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 34, 'hashtagId': '', 'hashtagName': '', 'isCommerce': False, 'secUid': 'MS4wLjABAAAAuJ-xi7rU7doq1-A9KWL2jheoYQWzhrGQeWNDViCEWIQ0R-kw8SlrsIlmQJuZdp5S', 'start': 25, 'subType': 0, 'type': 0, 'userId': '6630521607097221126', 'userUniqueId': 'lili.p23'}]",2023-02-16 23:50:20,06/10/2023
https://www.tiktok.com/@mypawfectfamily/video/7218625473138494762,mypawfectfamily,26600000.0,2000000.0,154400.0,#indianbeautysecrets #turmericmask ,"[{'awemeId': '', 'end': 20, 'hashtagId': '1667751195010049', 'hashtagName': 'indianbeautysecrets', 'isCommerce': False, 'secUid': '', 'start': 0, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 34, 'hashtagId': '76494003', 'hashtagName': 'turmericmask', 'isCommerce': False, 'secUid': '', 'start': 21, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}]",2023-04-05 17:54:01,06/10/2023
https://www.tiktok.com/@hopelavine/video/7198680082351852846,hopelavine,2800000.0,627500.0,79100.0,@pninatornaiofficial x @kleinfeldbridal blew me away👏🏼 #pninatornai #kleinfeldbridal #weddingdressinspo #bridalfashion ,"[{'awemeId': '', 'end': 20, 'hashtagId': '', 'hashtagName': '', 'isCommerce': False, 'secUid': 'MS4wLjABAAAAb_35CB4OZuhTexZJz5orlvx43ParoJq3xcjXetLxWafMeg96L20xBqdsIJ-ZIMXv', 'start': 0, 'subType': 0, 'type': 0, 'userId': '6847182439841039365', 'userUniqueId': 'pninatornaiofficial'}, {'awemeId': '', 'end': 39, 'hashtagId': '', 'hashtagName': '', 'isCommerce': False, 'secUid': 'MS4wLjABAAAAUesvGpqZcYeURpi7Y_ilRuEd_dqxISqeNKsYwYWABBLbJhd-yXZFFLJ_15wcKS7P', 'start': 23, 'subType': 0, 'type': 0, 'userId': '6755504875499127814', 'userUniqueId': 'kleinfeldbridal'}, {'awemeId': '', 'end': 69, 'hashtagId': '1637596355568646', 'hashtagName': 'pninatornai', 'isCommerce': False, 'secUid': '', 'start': 57, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 86, 'hashtagId': '1654840139987974', 'hashtagName': 'kleinfeldbridal', 'isCommerce': False, 'secUid': '', 'start': 70, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 105, 'hashtagId': '1655117864689669', 'hashtagName': 'weddingdressinspo', 'isCommerce': False, 'secUid': '', 'start': 87, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 120, 'hashtagId': '11174114', 'hashtagName': 'bridalfashion', 'isCommerce': False, 'secUid': '', 'start': 106, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}]",2023-02-10 23:55:29,06/10/2023
https://www.tiktok.com/@cuinncasey/video/7198318655887641902,cuinncasey,5800000.0,814900.0,25500.0,"i grew up watching this show, it’s one of my family’s all time favorites! #modernfamily #outfitinspo #styling #thrifted #thrift ","[{'awemeId': '', 'end': 87, 'hashtagId': '338401', 'hashtagName': 'modernfamily', 'isCommerce': False, 'secUid': '', 'start': 74, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 100, 'hashtagId': '3958603', 'hashtagName': 'outfitinspo', 'isCommerce': False, 'secUid': '', 'start': 88, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 109, 'hashtagId': '146048', 'hashtagName': 'styling', 'isCommerce': False, 'secUid': '', 'start': 101, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 119, 'hashtagId': '20484369', 'hashtagName': 'thrifted', 'isCommerce': False, 'secUid': '', 'start': 110, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 127, 'hashtagId': '172545', 'hashtagName': 'thrift', 'isCommerce': False, 'secUid': '', 'start': 120, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}]",2023-02-10 00:32:57,06/10/2023
